Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ),
283.4,39.8,30,28.7,26.8,70.5,2,0,45.4,39.80909091
283.5,39.8,30,28.7,26.8,69,2.4,0,45.4,39.81818182
283.6,39.7,30,28.7,26.8,70.8,2.2,0,45.4,39.81818182
283.7,39.8,30.1,28.8,26.9,70.4,1.9,0,45.4,39.80909091
283.8,39.8,30.1,28.8,26.9,70.4,1.9,0,45.4,39.79090909
283.9,39.8,30,28.8,26.9,70.4,1.7,0,45.4,39.79090909
284,39.9,30.2,28.9,26.9,70.7,2.4,0,45.4,39.79090909
284.1,39.9,30.2,28.9,26.9,70.8,2.4,0,45.4,39.8
284.2,39.8,30,28.8,26.9,70.8,1.7,0,45.6,39.81818182
284.3,39.7,30,28.8,26.8,70.7,2.7,0,45.6,39.81818182
284.4,39.7,30,28.8,26.8,70.7,1.9,0,45.6,39.82727273
284.5,39.8,30,28.9,26.9,70.8,1.6,0,45.6,39.83636364
284.6,39.9,30,28.8,26.9,71,1.9,0,45.6,39.81818182
284.7,39.9,30,28.8,26.9,71,1.9,0,45.6,39.81818182
284.8,39.8,30.1,28.9,26.9,70.7,2.2,0,45.6,39.82727273
284.9,39.9,30,28.9,26.8,71,2.2,0,45.6,39.83636364
285,39.9,30,28.9,26.8,70.8,1.9,0,45.6,39.84545455
285.1,39.7,30,28.7,26.7,70.8,1.9,0,45.6,39.84545455
285.2,39.9,30.1,28.9,26.8,70.7,2.2,0,45.8,39.83636364
285.3,39.9,30.1,28.9,26.8,71.1,2.2,0,45.8,39.82727273
285.4,39.8,30.1,28.9,26.9,71,1.9,0,45.8,39.84545455
285.5,39.8,30,28.8,26.7,70.8,2.5,0,45.8,39.83636364
285.6,39.8,30,28.8,26.7,71,1,0,45.8,39.82727273
285.7,39.8,30,28.7,26.7,71,1,0,45.8,39.83636364
285.8,39.8,30,28.7,26.7,70.8,2.2,0,45.8,39.82727273
285.9,40,30.1,28.9,26.9,71,2,0,45.8,39.81818182
286,39.8,29.8,28.7,26.7,71.1,2,0,45.8,39.81818182
286.1,39.8,30,28.8,26.7,70.7,2.7,0,45.8,39.82727273
286.2,39.8,30,28.8,26.7,70.8,2.7,0,46,39.83636364
286.3,39.8,30,28.7,26.8,70.5,2.4,0,46,39.83636364
286.4,39.8,30,28.7,26.8,70.4,2.2,0,46,39.84545455
286.5,39.8,30,28.9,26.8,70.7,2.5,0,46,39.83636364
286.6,39.9,30.1,28.9,26.9,70.7,2.5,0,46,39.83636364
286.7,39.9,30.1,28.9,26.9,71.3,2,0,46,39.82727273
286.8,39.8,29.9,28.8,26.7,71,2,0,46,39.81818182
286.9,39.9,30.2,29,27,71.1,2.4,0,46,39.81818182
287,39.9,30.2,29,27,70.7,2.5,0,46,39.81818182
287.1,39.8,30.1,28.8,26.8,70.8,2,0,46,39.81818182
287.2,39.7,30,28.8,26.8,71.1,1.3,0,46.2,39.81818182
287.3,39.7,30,28.8,26.8,71.1,2.5,0,46.2,39.80909091
287.4,39.8,30.1,28.9,26.9,70.7,2.4,0,46.2,39.80909091
287.5,39.8,29.9,28.7,26.8,70.7,2.4,0,46.2,39.80909091
287.6,39.8,29.9,28.7,26.8,70.7,2.4,0,46.2,39.80909091
287.7,39.9,30.1,28.8,26.9,71.6,2,0,46.2,39.81818182
287.8,39.8,30,28.7,26.8,71,2.2,0,46.2,39.84545455
287.9,39.8,30,28.7,26.8,71,2.4,0,46.2,39.87272727
288,39.9,30.3,28.9,27,70.8,2.2,0,46.2,39.89090909
288.1,39.9,30.1,28.9,26.8,70.5,2.2,0,46.2,39.90909091
288.2,39.9,30.1,28.9,26.8,71,1.7,0,46.4,39.91818182
288.3,40,30,28.9,26.8,71,2,0,46.4,39.91818182
288.4,40,30.1,28.9,26.9,71,2.2,0,46.4,39.93636364
288.5,40,30.1,28.9,26.9,71,2.2,0,46.4,39.95454545
288.6,40,30.1,28.9,26.8,70.8,2,0,46.4,39.97272727
288.7,39.9,30.1,28.9,26.9,70.8,2.2,0,46.4,39.98181818
288.8,39.9,30.1,28.9,26.9,70.7,1.9,0,46.4,39.99090909
288.9,40,30.2,28.9,27,71,2.2,0,46.4,39.98181818
289,40,30.2,28.9,27,70.8,2.7,0,46.4,39.97272727
289.1,40.1,30.2,28.9,26.9,70.8,1.7,0,46.4,39.97272727
289.2,40,30.1,28.8,26.9,71,2,0,46.6,39.96363636
289.3,40,30.1,28.8,26.9,72.2,1.9,0,46.6,39.96363636
289.4,39.9,30.1,28.9,26.8,72.2,1.9,0,46.6,39.96363636
289.5,39.9,30.1,28.9,26.8,71,2.2,0,46.6,39.97272727
289.6,40,30.1,28.9,26.9,70.8,2,0,46.6,39.98181818
289.7,39.9,30.1,28.8,26.8,70.7,1.9,0,46.6,39.96363636
289.8,39.9,30.1,28.8,26.8,71,2.5,0,46.6,39.96363636
289.9,39.9,30.1,28.8,26.9,71.1,2.7,0,46.6,39.96363636
290,40.1,30.1,28.9,27,70.5,2.4,0,46.6,39.97272727
290.1,40.1,30.1,28.9,27,70.8,2.2,0,46.6,39.98181818
290.2,39.9,30.1,28.8,26.9,71,2.2,0,46.8,39.98181818
290.3,40,30.1,28.7,26.8,71,2.2,0,46.8,39.99090909
290.4,40,30.1,28.7,26.8,71.1,1.9,0,46.8,40
290.5,40,30.1,28.8,26.8,70.5,2.4,0,46.8,40.00909091
290.6,40,30.1,28.7,26.7,71.1,1.9,0,46.8,39.98181818
290.7,40,30.1,28.7,26.7,71,2.2,0,46.8,39.95454545
290.8,40,30.1,28.9,26.8,70.8,2.4,0,46.8,39.97272727
290.9,40,30.1,28.9,26.9,71.1,2,0,46.8,39.97272727
291,40,30.1,28.9,26.9,71,2,0,46.8,39.97272727
291.1,39.8,30.1,28.8,26.8,71.1,2,0,46.8,39.98181818
291.2,39.8,30.1,28.8,26.8,70.8,2.5,0,47,39.99090909
291.3,40.1,30.2,28.8,26.9,70.8,2.5,0,47,40
291.4,40,30,28.8,26.8,70.7,2.5,0,47,40.00909091
291.5,40,30,28.8,26.8,71.3,1.9,0,47,40
291.6,40.1,30.2,28.9,26.9,71.1,2.2,0,47,39.99090909
291.7,40.1,30.1,28.9,26.9,71.1,1.9,0,47,40.00909091
291.8,40.1,30.1,28.9,26.9,71,2.7,0,47,40.02727273
291.9,40.1,30.2,29,26.9,70.8,2.7,0,47,40.01818182
292,39.9,30.1,28.7,26.8,70.8,2.4,0,47,40.01818182
292.1,39.9,30.1,28.7,26.8,70.5,2.4,0,47,40.00909091
292.2,40,30.1,28.9,26.9,70.5,2.4,0,47.2,39.99090909
292.3,40,30.2,28.8,26.8,71,2.2,0,47.2,39.98181818
292.4,40,30.2,28.8,26.8,70.5,2.2,0,47.2,39.97272727
292.5,40,30.1,28.9,26.8,70.7,1.6,0,47.2,39.96363636
292.6,39.9,30.1,28.9,26.8,71,2,0,47.2,39.96363636
292.7,39.9,30.1,28.9,26.8,70.8,1.9,0,47.2,39.96363636
292.8,40,30,28.8,26.9,71.1,2.8,0,47.2,39.97272727
292.9,40,30.1,28.8,26.8,71,2.7,0,47.2,39.97272727
293,40,30.1,28.8,26.8,70.7,2,0,47.2,39.97272727
293.1,39.9,30.1,28.8,26.8,70.7,2,0,47.2,39.98181818
293.2,39.9,30.1,28.8,26.8,71,2.2,0,47.4,40
293.3,40.1,30.1,28.9,27,70.7,2,0,47.4,40.00909091
293.4,40,30.1,28.8,26.9,71.3,2,0,47.4,40.00909091
293.5,40,30.1,28.8,26.9,71,2.2,0,47.4,40.00909091
293.6,40.1,30.2,28.9,27,70.7,2.2,0,47.4,40
293.7,40.1,30.2,28.9,27,71,1.9,0,47.4,40.01818182
293.8,40,30.1,28.9,26.8,70.8,2.4,0,47.4,40.03636364
293.9,40,30.1,28.9,26.9,70.7,2.2,0,47.4,40.02727273
294,40,30.1,28.9,26.9,70.7,2.2,0,47.4,40.03636364
294.1,39.9,30.1,28.9,26.9,70.8,2.4,0,47.4,40.04545455
294.2,40.1,30.1,28.8,26.8,70.7,2.2,0,47.6,40.03636364
294.3,40.1,30.1,28.8,26.8,70.8,1.9,0,47.6,40.02727273
294.4,40,30.1,29,27,70.7,1.9,0,47.6,40.02727273
294.5,40.1,30.1,28.8,26.8,71,2.7,0,47.6,40.02727273
294.6,40.1,30.1,28.8,26.8,71.1,2.5,0,47.6,40.02727273
294.7,40,30.2,28.9,26.9,70.8,2.7,0,47.6,40.04545455
294.8,40,30.2,28.9,26.9,71,1.7,0,47.6,40.04545455
294.9,40,30.1,28.8,26.8,71,1.7,0,47.6,40.04545455
295,40,30.2,29,26.8,71,1.7,0,47.6,40.05454545
295.1,40,30.2,29,26.8,71.3,2.2,0,47.6,40.05454545
295.2,40.1,30.2,28.8,26.9,71,2.2,0,47.8,40.05454545
295.3,40.1,30.1,28.9,26.9,71,1.9,0,47.8,40.06363636
295.4,40.1,30.1,28.9,26.9,71.3,2,0,47.8,40.08181818
295.5,40.1,30.1,28.8,26.9,71.1,2.4,0,47.8,40.1
295.6,40.1,30.2,28.8,26.8,71,1.9,0,47.8,40.11818182
295.7,40.1,30.2,28.8,26.8,70.8,1.3,0,47.8,40.13636364
295.8,40.1,30.2,28.8,26.8,70.8,1.3,0,47.8,40.14545455
295.9,40.2,30.1,28.8,26.8,71.1,2.2,0,47.8,40.13636364
296,40.2,30.1,28.8,26.8,70.5,2.4,0,47.8,40.12727273
296.1,40.2,30.1,28.8,26.9,71.1,2,0,47.8,40.11818182
296.2,40.2,30.2,28.8,26.8,71,2.2,0,47.9,40.12727273
296.3,40.2,30.2,28.8,26.8,71,1.7,0,47.9,40.10909091
296.4,40,30.1,28.7,26.9,70.7,2.2,0,47.9,40.09090909
296.5,40,30,28.8,26.8,70.7,2.2,0,47.9,40.07272727
296.6,40,30,28.8,26.8,70.8,1.6,0,47.9,40.07272727
296.7,40.2,30.1,28.9,26.8,70.8,1.6,0,47.9,40.07272727
296.8,39.9,30.2,28.8,26.9,70.8,2.4,0,47.9,40.06363636
296.9,39.9,30.2,28.8,26.9,70.8,2.2,0,47.9,40.05454545
297,40,30.2,28.9,26.9,70.8,2.4,0,47.9,40.06363636
297.1,40.2,30.1,28.8,26.8,71,2,0,47.9,40.07272727
297.2,40.2,30.1,28.8,26.8,70.8,2.4,0,48,40.09090909
297.3,40.1,30.2,28.9,26.8,70.8,2.4,0,48,40.09090909
297.4,40.1,30.2,28.9,26.8,70.7,2.2,0,48,40.11818182
297.5,40.1,30.2,28.9,26.8,71.1,1.9,0,48,40.12727273
297.6,40.1,30.2,28.9,26.9,71.3,2,0,48,40.12727273
297.7,40.2,30.1,28.9,26.9,71.3,2,0,48,40.13636364
297.8,40.2,30.1,28.9,26.9,71,2,0,48,40.11818182
297.9,40.2,30.2,29,26.9,71.1,1.7,0,48,40.10909091
298,40,30.1,28.8,26.8,70.4,1.9,0,48,40.10909091
298.1,40,30.1,28.8,26.8,70.7,2,0,48,40.10909091
298.2,40.3,30.3,29,27,71,1.7,0,48.1,40.10909091
298.3,40,30.1,28.8,26.8,70.8,2,0,48.1,40.1
298.4,40,30.1,28.8,26.8,71.4,2.5,0,48.1,40.10909091
298.5,40.1,30.2,28.9,26.9,71.1,2.5,0,48.1,40.11818182
298.6,40.1,30.3,28.8,26.9,71.1,2.5,0,48.1,40.12727273
298.7,40.1,30.3,28.8,26.9,70.5,2.2,0,48.1,40.14545455
298.8,40.1,30.1,28.8,26.8,71,1.7,0,48.1,40.13636364
298.9,40.3,30.2,29,26.8,70.8,1.7,0,48.1,40.15454545
299,40.3,30.2,29,26.8,71.1,2.5,0,48.1,40.15454545
299.1,40.1,30.2,28.9,26.8,70.7,2,0,48.1,40.14545455
299.2,40.2,30.2,28.8,26.9,71.1,2.2,0,48.1,40.14545455
299.3,40.2,30.2,28.8,26.9,70.5,2.2,0,48.2,40.14545455
299.4,40.2,30.2,29,26.9,71,2.7,0,48.2,40.14545455
299.5,40,30.1,28.9,26.8,70.8,2.5,0,48.2,40.14545455
299.6,40,30.1,28.9,26.8,70.8,2.5,0,48.2,40.11818182
299.7,40.1,30.2,28.9,26.9,70.8,2.2,0,48.2,40.10909091
299.8,40.1,30.1,28.8,26.8,71,2.7,0,48.2,40.1
299.9,40.1,30.1,28.8,26.8,70.5,2,0,48.2,40.08181818
300,40.3,30.2,28.8,26.8,70.8,2,0,48.2,40.06363636
300.1,40,30.3,28.9,27,71.4,1.9,0,48.2,40.06363636
300.2,40,30.3,28.9,27,71.3,2.2,0,48.2,40.06363636
300.3,40.1,30.2,28.9,26.8,70.7,2.8,0,48.3,40.05454545
300.4,40,30.2,28.9,26.8,71.1,2,0,48.3,40.06363636
300.5,40,30.2,28.9,26.8,70.5,2.5,0,48.3,40.07272727
300.6,40,30.1,28.8,26.8,71.1,2.4,0,48.3,40.05454545
300.7,40,30.1,28.8,26.8,71.3,2.2,0,48.3,40.06363636
300.8,40,30.1,28.8,26.8,70.8,2.4,0,48.3,40.07272727
300.9,40.2,30.2,28.9,26.9,71,3.3,0,48.3,40.06363636
301,40.2,30.2,28.9,26.9,71,1.9,0,48.3,40.06363636
301.1,40.1,30.1,28.8,26.9,71.1,2.5,0,48.3,40.06363636
301.2,40.1,30.2,28.8,26.8,71,2.5,0,48.3,40.08181818
301.3,40.1,30.2,28.8,26.8,71.1,1.9,0,48.3,40.1
301.4,40,30.2,28.8,26.9,71.1,1.9,0,48.3,40.11818182
301.5,40,30.2,28.9,26.8,70.4,2.2,0,48.3,40.10909091
301.6,40,30.2,28.9,26.8,71,2.5,0,48.3,40.09090909
301.7,40.2,30.3,29.1,27,70.8,2.4,0,48.3,40.08181818
301.8,40.2,30.1,28.9,26.9,71.1,2,0,48.3,40.09090909
301.9,40.2,30.1,28.9,26.9,71.4,2,0,48.3,40.10909091
302,40.1,30.2,28.9,26.9,71,2.4,0,48.3,40.13636364
302.1,40,30.2,29,26.8,70.4,2,0,48.3,40.14545455
302.2,40,30.2,29,26.8,70.8,2.2,0,48.3,40.16363636
302.3,40.2,30.2,28.9,26.8,71.1,2.5,0,48.3,40.16363636
302.4,40.3,30.3,29,27,71.1,2.5,0,48.3,40.16363636
302.5,40.3,30.3,29,27,71.3,2.4,0,48.3,40.16363636
302.6,40.1,30.2,28.8,26.9,71,2.2,0,48.3,40.17272727
302.7,40.2,30.3,28.9,26.9,71.1,2.4,0,48.3,40.19090909
302.8,40.2,30.3,28.9,26.9,70.4,2.2,0,48.3,40.2
302.9,40.2,30.2,28.8,26.8,69.9,2,0,48.3,40.19090909
303,40.2,30.2,28.9,26.9,71,1.6,0,48.3,40.18181818
303.1,40.2,30.2,28.9,26.9,71.1,2.4,0,48.3,40.18181818
303.2,40.2,30.3,28.8,26.9,70.8,2,0,48.3,40.2
303.3,40.1,30.1,29,26.9,70.8,2,0,48.3,40.19090909
303.4,40.1,30.1,29,26.9,71.1,1.9,0,48.3,40.19090909
303.5,40.2,30.2,28.9,26.8,71.1,1.7,0,48.3,40.19090909
303.6,40.3,30.3,28.9,26.9,70.8,2.5,0,48.3,40.2
303.7,40.3,30.3,28.9,26.9,71.7,1.7,0,48.3,40.19090909
303.8,40.1,30.2,28.9,26.9,71.1,2,0,48.3,40.18181818
303.9,40.2,30.2,28.8,26.9,71,1.9,0,48.3,40.19090909
304,40.2,30.2,28.8,26.9,70.8,2.4,0,48.3,40.20909091
304.1,40.3,30.2,29,27.1,70.7,1.9,0,48.3,40.21818182
304.2,40.1,30.2,28.8,26.9,71,2.4,0,48.3,40.2
304.3,40.1,30.2,28.8,26.9,71,2.4,0,48.3,40.19090909
304.4,40.2,30.3,29,26.8,71.4,1.9,0,48.3,40.2
304.5,40.3,30.3,28.8,26.9,71,2,0,48.3,40.19090909
304.6,40.3,30.3,28.8,26.9,70.8,2.2,0,48.3,40.19090909
304.7,40.1,30.2,28.8,26.9,70.7,2,0,48.3,40.18181818
304.8,40.2,30.3,29,27,71.3,2.2,0,48.3,40.19090909
304.9,40.2,30.3,29,27,71,2.4,0,48.3,40.2
305,40.1,30.2,28.8,26.9,71.3,2.2,0,48.3,40.20909091
305.1,40.2,30.3,28.9,26.9,70.8,1.9,0,48.3,40.18181818
305.2,40.2,30.3,28.9,26.9,71,2.2,0,48.3,40.15454545
305.3,40.2,30.3,29,26.9,71.7,2.4,0,48.3,40.16363636
305.4,40.2,30.3,29,26.9,71.4,3.3,0,48.3,40.15454545
305.5,40.3,30.3,28.9,26.9,70.8,2.5,0,48.3,40.14545455
305.6,40,30.2,28.8,26.9,71.1,0.3,0,48.3,40.15454545
305.7,40,30.2,28.8,26.9,70.8,2.2,0,48.3,40.15454545
305.8,40.2,30.3,28.9,26.9,70.7,2.2,0,48.3,40.14545455
305.9,40.1,30.3,28.9,26.8,71.1,2.4,0,48.3,40.13636364
306,40.1,30.3,28.9,26.8,70.8,1.9,0,48.3,40.12727273
306.1,40.2,30.3,29,26.9,71,2.4,0,48.3,40.12727273
306.2,40.2,30.3,29,26.9,71,2.4,0,48.3,40.12727273
306.3,40.1,30.2,28.9,26.9,71.4,1.3,0,48.3,40.12727273
306.4,40.1,30.3,28.9,26.9,70.7,2.2,0,48.3,40.12727273
306.5,40.1,30.3,28.9,26.9,70.4,2.2,0,48.3,40.11818182
306.6,40.3,30.3,28.9,26.9,70.5,2.4,0,48.3,40.10909091
306.7,40,30.4,28.9,26.8,69.7,1.7,0,48.3,40.1
306.8,40,30.4,28.9,26.8,71.3,2.2,0,48.3,40.09090909
306.9,40.2,30.3,29,26.9,70.7,1.7,0,48.3,40.1
307,40,30.3,29,26.9,71.6,2,0,48.3,40.1
307.1,40,30.3,29,26.9,71.6,2,0,48.3,40.1
307.2,40.1,30.3,28.9,26.9,70.8,2.5,0,48.3,40.08181818
307.3,40.1,30.3,28.9,26.9,70.5,1.9,0,48.3,40.09090909
307.4,40.2,30.2,28.9,27,70.7,2.2,0,48.3,40.10909091
307.5,40.1,30.3,28.9,26.9,70.7,2,0,48.3,40.1
307.6,40.1,30.3,28.9,26.9,70.8,2,0,48.3,40.10909091
307.7,40.1,30.1,28.8,26.7,71.1,2.7,0,48.3,40.11818182
307.8,40.1,30.1,28.8,26.7,68.8,2.5,0,48.3,40.10909091
307.9,40.2,30.3,29,27,70.7,2.2,0,48.3,40.1
308,40.1,30.3,28.8,26.8,70.4,2.2,0,48.3,40.08181818
308.1,40.1,30.3,28.8,26.8,70.8,1.7,0,48.3,40.08181818
308.2,40.1,30.3,28.9,26.9,71,2.5,0,48.3,40.08181818
308.3,40,30.3,28.8,26.8,71,2.4,0,48.3,40.09090909
308.4,40,30.3,28.8,26.8,71.6,2.5,0,48.3,40.1
308.5,40,30.2,28.8,26.8,70.5,1.9,0,48.3,40.1
308.6,40.1,30.3,28.9,26.9,69,2.5,0,48.3,40.09090909
308.7,40.1,30.3,28.9,26.9,71,2,0,48.3,40.08181818
308.8,40.2,30.3,28.9,26.9,70.4,2.4,0,48.3,40.08181818
308.9,40.2,30.3,28.9,26.9,70.4,2.4,0,48.3,40.08181818
309,40.2,30.4,29,27,70.8,2,0,48.3,40.08181818
309.1,40,30.2,28.9,26.8,70.8,2.4,0,48.3,40.1
309.2,40,30.2,28.9,26.8,70.8,2,0,48.3,40.1
309.3,40.1,30.3,29,26.8,71,-0.4,0,48.3,40.1
309.4,40,30.3,28.8,26.8,71.6,1.9,0,48.3,40.07272727
309.5,40,30.3,28.8,26.8,71.1,1.9,0,48.3,40.04545455
309.6,40.2,30.2,28.9,27,70.7,2,0,48.3,40.03
309.7,40.1,30.4,29,26.9,71,2.7,0,48.3,40.03333333
309.8,40.1,30.4,29,26.9,71,2.7,0,48.3,40.0375
309.9,39.9,30.3,28.8,26.9,70.8,2.2,0,48.3,40.02857143
310,39.9,30.3,28.8,26.9,71.1,1.9,0,48.3,40.03333333
