Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ)
43.4,25.7,25.5,26.1,25.6,0.3,0.8,1.93,0
43.5,25.7,25.5,26.1,25.6,0.2,1.7,1.91,0
43.6,25.7,25.5,26.1,25.6,0.2,1.4,1.87,0
43.7,25.8,25.5,26,25.7,0.2,1.4,1.89,0
43.8,25.8,25.5,26,25.7,0.3,1.3,1.87,0
43.9,25.7,25.4,25.9,25.5,0.5,1.4,1.91,0
44,25.7,25.4,25.9,25.5,0.7,1.3,1.91,0
44.1,25.9,25.4,26,25.7,0.3,1.3,1.91,0
44.2,25.8,25.5,25.9,25.6,0.7,1.3,1.91,0
44.3,25.8,25.5,25.9,25.6,0.7,1.3,1.93,0
44.4,25.8,25.5,26.1,25.6,0,1.4,1.93,0
44.5,25.8,25.5,26.1,25.6,0.2,1,1.94,0
44.6,25.7,25.4,26,25.6,0.2,0.8,1.89,0
44.7,25.8,25.6,26.1,25.7,0,1.4,1.93,0
44.8,25.8,25.6,26.1,25.7,0.7,1.9,1.89,0
44.9,25.8,25.4,26,25.6,0.2,0.8,1.91,0
45,25.8,25.5,26,25.7,0.3,1.3,1.93,0
45.1,25.8,25.5,26,25.7,0.2,1,1.91,0
45.2,25.7,25.4,26,25.5,0.7,1.3,1.89,0
45.3,25.7,25.4,26,25.5,0.7,1.3,1.91,0
45.4,25.8,25.6,26,25.6,0,1.1,1.91,0
45.5,25.8,25.5,26,25.6,0.3,1.4,1.91,0
45.6,25.8,25.5,26,25.6,-0.1,1.3,1.93,0
45.7,25.7,25.4,25.9,25.6,0.7,1,1.85,0
45.8,25.7,25.4,25.9,25.5,0.2,1.3,1.91,0
45.9,25.7,25.4,25.9,25.5,0.3,1.4,1.91,0
46,25.8,25.4,25.9,25.6,0.3,-1.3,1.93,0
46.1,25.8,25.4,25.9,25.6,-0.1,1.4,1.89,0
46.2,25.8,25.5,26.1,25.6,-0.1,1.4,1.91,0
46.3,25.8,25.5,26.1,25.7,0.3,1.3,1.89,0
46.4,25.8,25.5,26.1,25.7,0.2,1.6,1.89,0
46.5,25.9,25.5,26.1,25.7,0,1.1,1.87,0
46.6,25.8,25.5,26.1,25.6,0,1,1.93,0
46.7,25.8,25.5,26.1,25.6,0.2,1.6,1.91,0
46.8,25.6,25.4,25.9,25.5,0.2,1.3,1.93,0
46.9,25.9,25.6,26,25.7,0.3,1.4,1.89,0
47,25.9,25.6,26,25.7,0.3,1.4,1.91,0
47.1,25.7,25.4,25.9,25.5,0.5,1.4,1.93,0
47.2,25.7,25.4,25.9,25.5,0.5,1.4,1.91,0
47.3,25.8,25.5,26,25.6,0,1.4,1.93,0
47.4,25.9,25.4,26,25.6,0.2,1,1.91,0
47.5,25.9,25.4,26,25.6,0.3,1.1,1.91,0
47.6,25.8,25.5,26,25.7,0.3,1.1,1.91,0
47.7,25.9,25.4,26,25.6,0.7,-1,1.91,0
47.8,25.9,25.4,26,25.6,0.3,1.4,1.91,0
47.9,25.7,25.5,26,25.5,0.2,1.3,1.87,0
48,25.8,25.4,25.9,25.6,0.5,2,1.85,0
48.1,25.8,25.4,25.9,25.6,0.5,2,1.87,0
48.2,25.8,25.4,25.9,25.5,0.3,1.4,1.91,0
48.3,25.9,25.5,26,25.6,0.3,1.4,1.91,0
48.4,25.9,25.5,26,25.6,0.8,1,1.89,0
48.5,25.9,25.5,25.9,25.7,0.5,1.1,1.89,0
48.6,25.9,25.5,25.9,25.7,0.7,1.1,1.91,0
48.7,25.7,25.4,26,25.5,0,1.6,1.89,0
48.8,25.8,25.5,26.1,25.7,0,1.4,1.91,0
48.9,25.8,25.5,26.1,25.7,0,1.3,1.87,0
49,25.9,25.6,26.1,25.7,0.5,1.1,1.87,0
49.1,25.9,25.6,26.1,25.7,0.5,1.1,1.91,0
49.2,25.8,25.5,26,25.6,1,1.6,1.89,0
49.3,25.8,25.6,26.1,25.7,0.3,1.7,1.93,0
49.4,25.8,25.6,26.1,25.7,0.2,1.1,1.89,0
49.5,25.8,25.5,26,25.4,0.3,1.3,1.91,0
49.6,25.8,25.4,25.9,25.5,0.2,1,1.87,0
49.7,25.8,25.4,25.9,25.5,0.5,1.4,1.93,0
49.8,25.8,25.5,26,25.6,0.8,1,1.91,0
49.9,25.9,25.5,26,25.7,0.3,1.6,1.94,0
50,25.9,25.5,26,25.7,0.3,1.6,1.89,0
50.1,25.9,25.5,26.1,25.6,0.3,1.7,1.87,0
50.2,26,25.5,25.9,25.5,0.2,1.3,1.91,0
50.3,26,25.5,25.9,25.5,0.5,1.6,1.97,0
50.4,25.9,25.5,26,25.7,0.3,1.4,1.93,0
50.5,25.9,25.5,26,25.7,0.3,1,1.93,0
50.6,25.7,25.4,25.9,25.5,0.3,1.4,1.91,0
50.7,25.9,25.5,26,25.7,0.2,0.8,1.94,0
50.8,25.9,25.5,26,25.7,0.3,1.7,1.93,0
50.9,25.9,25.5,26.1,25.6,0.2,1.4,1.91,0
51,25.9,25.5,26.1,25.6,0.5,1.4,1.91,0
51.1,25.9,25.5,26.1,25.7,0.5,1.1,1.89,0
51.2,25.8,25.4,26,25.5,0,1,1.91,0
51.3,25.8,25.4,26,25.5,0,1.1,1.91,0
51.4,25.8,25.3,26,25.5,0.3,1.6,1.91,0
51.5,25.8,25.3,26,25.5,0.2,1.3,1.93,0
51.6,25.8,25.5,25.9,25.6,0.2,1.6,1.91,0
51.7,25.9,25.6,26,25.6,0,1.1,1.91,0
51.8,25.9,25.6,26,25.6,0,1.1,1.93,0
51.9,25.7,25.3,25.9,25.5,0,1.1,1.91,0
52,25.8,25.5,26,25.7,0.7,1.1,1.93,0
52.1,25.8,25.5,26,25.7,0,1.1,1.91,0
52.2,25.8,25.5,26,25.6,0.3,1.7,1.93,0
52.3,25.8,25.4,25.9,25.6,0.7,1.3,1.91,0
52.4,25.8,25.4,25.9,25.6,0.5,1,1.93,0
52.5,25.8,25.5,26,25.6,-0.1,1.1,1.91,0
52.6,25.8,25.5,26,25.6,0.2,0.7,1.91,0
52.7,25.8,25.5,25.9,25.5,0.5,1.6,1.91,0
52.8,25.8,25.5,25.9,25.6,0.5,1.1,1.94,0
52.9,25.8,25.5,25.9,25.6,0,1.3,1.93,0
53,25.9,25.5,26,25.6,0.2,1.4,1.91,0
53.1,25.8,25.4,25.9,25.5,0,1.3,1.91,0
53.2,25.8,25.4,25.9,25.5,0.3,1,1.89,0
53.3,25.8,25.4,25.9,25.6,0.2,1,1.91,0
53.4,25.8,25.5,26,25.5,0,1.1,1.91,0
53.5,25.8,25.5,26,25.5,0.2,1.7,1.89,0
53.6,25.7,25.4,25.9,25.5,0.2,1,1.89,0
53.7,25.8,25.5,25.8,25.6,0.3,0.8,1.91,0
53.8,25.8,25.5,25.8,25.6,0.3,0.8,1.91,0
53.9,25.8,25.4,26,25.6,0,0.7,1.91,0
54,25.8,25.4,26,25.6,0.7,1,1.91,0
54.1,25.8,25.4,26,25.6,0,1.4,1.93,0
54.2,26,25.5,26.1,25.6,0,1.4,1.89,0
54.3,26,25.5,26.1,25.6,0.2,1.7,1.93,0
54.4,25.9,25.6,25.9,25.6,0.7,1.4,1.87,0
54.5,25.8,25.4,25.9,25.5,0.3,1.4,1.91,0
54.6,25.8,25.4,25.9,25.5,0.3,1.3,1.91,0
54.7,25.9,25.5,26,25.6,0,1.6,1.91,0
54.8,25.8,25.4,25.9,25.5,0,1.6,1.93,0
54.9,25.8,25.4,25.9,25.5,-0.1,1.1,1.91,0
55,25.8,25.4,25.8,25.5,0,1.1,1.91,0
55.1,25.8,25.4,25.8,25.5,0.2,1.6,1.91,0
55.2,25.9,25.3,26.1,25.6,0,1.1,1.89,0
55.3,25.8,25.4,25.9,25.5,0.3,1.1,1.87,0
55.4,25.8,25.4,25.9,25.5,0.2,1.6,1.91,0
55.5,25.9,25.5,26.1,25.6,0.5,1.6,1.91,0
55.6,25.9,25.4,26,25.6,0.5,1.9,1.93,0
55.7,26,25.5,26.1,25.7,0.7,1.1,1.93,0
55.8,26,25.5,26.1,25.7,0.3,1.1,1.89,0
55.9,25.9,25.5,26.1,25.6,0.2,1.4,1.93,0
56,25.9,25.5,26.1,25.6,0.5,1.4,1.91,0
56.1,25.8,25.5,26,25.6,0.5,1.1,1.93,0
56.2,26.1,25.6,26.1,25.8,-0.1,1.1,1.97,0
56.3,25.8,25.4,26,25.5,0.2,1.4,1.93,0
56.4,25.8,25.4,26,25.5,0.5,1,1.91,0
56.5,25.9,25.6,26,25.6,0.2,1.3,1.91,0
56.6,25.9,25.6,26,25.6,0.5,1.1,1.93,0
56.7,26,25.6,26.2,25.7,0.5,1.1,1.91,0
56.8,26,25.5,26,25.7,0,1.1,1.93,0
56.9,26,25.5,26,25.7,0.3,1.6,1.93,0
57,26,25.5,26,25.8,0,1.4,1.93,0
57.1,25.8,25.5,26,25.6,0.5,1.1,1.93,0
57.2,25.8,25.5,26,25.6,0.7,1.9,1.93,0
57.3,25.9,25.4,26,25.6,0.7,1.1,1.87,0
57.4,25.9,25.5,26,25.5,0.3,1,1.89,0
57.5,25.9,25.5,26,25.5,0.2,1.4,1.87,0
57.6,25.9,25.6,26,25.6,0.5,1.6,1.91,0
57.7,25.9,25.6,26,25.6,0.3,1.3,1.91,0
57.8,25.9,25.5,25.9,25.7,0.2,1.3,1.91,0
57.9,25.9,25.5,26,25.6,0.3,1.7,1.91,0
58,25.9,25.5,26,25.6,0,1.6,1.91,0
58.1,25.9,25.5,26,25.7,0.5,1.3,1.91,0
58.2,25.8,25.3,25.9,25.5,0.2,1.4,1.89,0
58.3,25.8,25.3,25.9,25.5,0.3,1,1.91,0
58.4,25.9,25.5,25.9,25.5,0.3,-0.7,1.93,0
58.5,25.8,25.4,25.9,25.6,0.5,1.1,1.93,0
58.6,25.8,25.4,25.9,25.6,0.5,1.1,1.93,0
58.7,25.9,25.5,25.9,25.5,0.7,1.1,1.91,0
58.8,25.9,25.5,26.1,25.6,0.5,1.3,1.91,0
58.9,25.9,25.5,26.1,25.6,0,1.3,1.91,0
59,26,25.4,25.9,25.7,-0.3,1.1,1.94,0
59.1,25.9,25.5,26,25.6,0.2,0.7,1.91,0
59.2,25.9,25.5,26,25.6,-0.1,1.1,1.91,0
59.3,26,25.5,26,25.7,-0.1,1.1,1.89,0
59.4,26,25.5,26,25.7,0.3,0.7,1.89,0
59.5,25.8,25.4,25.9,25.6,0.3,0.7,1.91,0
59.6,26,25.6,26,25.8,0.2,0.8,1.91,0
59.7,26,25.6,26,25.8,0.3,1,1.93,0
59.8,25.9,25.6,26,25.7,0.3,1.1,1.93,0
59.9,26,25.6,26,25.7,-0.3,1,1.93,0
60,26,25.6,26,25.7,0.3,1.6,1.91,0
60.1,25.9,25.4,26,25.6,0.2,1.1,1.94,0
60.2,25.9,25.4,26,25.6,0.3,1.4,1.93,0
60.3,25.9,25.5,26,25.4,0.2,1,1.91,0
60.4,26,25.5,25.9,25.6,0,1.4,1.91,0
60.5,26,25.5,25.9,25.6,0,1.4,1.85,0
60.6,25.9,25.4,25.9,25.6,-0.1,1,1.87,0
60.7,25.9,25.4,25.9,25.6,0.2,1,1.93,0
60.8,25.9,25.5,26,25.6,0.2,1.1,1.93,0
60.9,25.9,25.5,26,25.6,0.5,1,1.91,0
61,25.9,25.4,26.1,25.7,0.2,1.4,1.87,0
61.1,26,25.5,26,25.6,0.8,1,1.89,0
61.2,26,25.5,26,25.6,0.3,1.6,1.91,0
61.3,26.1,25.6,26,25.7,0.3,1.4,1.87,0
61.4,26.1,25.6,26,25.7,-0.3,1.1,1.93,0
61.5,25.9,25.4,25.9,25.6,-0.3,1.1,1.87,0
61.6,25.9,25.5,25.9,25.6,-0.3,1.1,1.87,0
61.7,25.9,25.5,25.9,25.6,0.7,1.6,1.89,0
61.8,25.9,25.3,26,25.6,0.2,1.3,1.91,0
61.9,26,25.5,26,25.5,0.5,1.1,1.85,0
62,26,25.5,26,25.7,-1.7,1.3,1.89,0
62.1,26,25.5,26,25.7,0.5,1.7,1.91,0
62.2,25.9,25.5,26,25.5,0.3,1.3,1.87,0
62.3,25.9,25.5,26,25.5,0.5,1.6,1.93,0
62.4,26,25.4,26,25.7,0.5,1.6,1.91,0
62.5,26,25.5,26,25.6,0.2,1.3,1.87,0
62.6,26,25.5,26,25.6,0.3,1,1.91,0
62.7,25.9,25.4,25.9,25.6,0.3,1,1.89,0
62.8,26,25.6,26,25.7,0.2,1.6,1.91,0
62.9,26,25.6,26,25.7,0.5,1.7,1.91,0
63,25.9,25.4,26,25.6,-0.1,1.6,1.91,0
63.1,25.9,25.4,26,25.6,0.5,1.7,1.93,0
63.2,25.9,25.5,26,25.6,0.3,1.7,1.93,0
63.3,25.9,25.5,25.9,25.6,0.3,1.1,1.87,0
63.4,25.9,25.5,25.9,25.6,0.3,1.1,1.91,0
63.5,25.9,25.5,25.9,25.6,0.3,-1,1.93,0
63.6,25.9,25.5,26,25.6,0,1,1.85,0
63.7,25.9,25.5,26,25.6,0.3,1.4,1.87,0
63.8,26,25.4,25.9,25.5,0.3,1.7,1.93,0
63.9,26,25.6,26,25.6,0.2,1.1,1.89,0
64,26,25.6,26,25.6,0.3,1,1.87,0
64.1,25.9,25.4,26,25.6,0.2,0.7,1.87,0
64.2,26,25.6,26.1,25.7,0.5,1.7,1.93,0
64.3,26,25.6,26.1,25.7,0.5,1.7,1.91,0
64.4,26,25.5,26,25.7,0.3,1.1,1.91,0
64.5,26,25.5,25.9,25.7,-0.3,1.3,1.91,0
64.6,26,25.5,25.9,25.7,0.3,0.8,1.91,0
64.7,25.8,25.4,25.9,25.6,0.3,1.3,1.91,0
64.8,25.9,25.5,25.9,25.5,0,1.1,1.93,0
64.9,25.9,25.5,25.9,25.5,0.3,1.6,1.91,0
65,26,25.4,26,25.5,-0.1,1.1,1.87,0
65.1,26,25.6,26.1,25.6,0.3,1,1.89,0
65.2,26,25.6,26.1,25.6,0.3,1,1.89,0
65.3,25.9,25.4,26,25.5,0.3,1.3,1.85,0
65.4,25.9,25.4,25.9,25.5,0.2,1.1,1.89,0
65.5,25.9,25.4,25.9,25.5,0.2,1.1,1.89,0
65.6,26,25.5,25.9,25.6,0,1.1,1.87,0
65.7,26,25.5,26,25.5,0.2,1.9,1.89,0
65.8,26,25.5,26,25.5,0.2,1.1,1.91,0
65.9,25.8,25.3,25.9,25.5,-0.1,1,1.87,0
66,26,25.5,26,25.7,0.7,1.1,1.91,0
66.1,26,25.5,26,25.7,0,1.1,1.87,0
66.2,26.1,25.5,26.1,25.7,0,1.1,1.91,0
66.3,26.1,25.6,26.1,25.8,0.5,1.1,1.91,0
66.4,26.1,25.6,26.1,25.8,0.5,1.1,1.89,0
66.5,26,25.5,26,25.6,0.3,1.3,1.91,0
66.6,26.1,25.5,26,25.6,0.3,1.4,1.87,0
66.7,26.1,25.5,26,25.6,0.7,1.3,1.89,0
66.8,25.9,25.5,26,25.5,0.2,1.4,1.91,0
66.9,25.9,25.4,25.9,25.5,0.5,1,1.91,0
67,25.9,25.4,25.9,25.5,0.2,1.7,1.93,0
67.1,26,25.5,26,25.7,0.2,1.7,1.91,0
67.2,26,25.5,26,25.7,0.5,1.1,1.91,0
67.3,25.9,25.3,25.9,25.6,0.3,1.4,1.91,0
67.4,26,25.5,26,25.5,0.2,1.3,1.91,0
67.5,26,25.5,26,25.5,0.2,1.6,1.87,0
67.6,25.9,25.4,26,25.6,0.2,1.6,1.91,0
67.7,26,25.6,26,25.7,0.3,1.6,1.91,0
67.8,26,25.6,26,25.7,0.2,1.3,1.91,0
67.9,26,25.5,26,25.7,-0.3,1.7,1.93,0
68,26,25.6,26,25.6,-0.3,1.7,1.87,0
68.1,26,25.6,26,25.6,0.3,1.9,1.93,0
68.2,26,25.5,26,25.7,0.3,1.3,1.89,0
68.3,26,25.5,26,25.6,0.2,1.1,1.91,0
68.4,26,25.5,26,25.6,0.3,1.4,1.91,0
68.5,26,25.4,26,25.5,0.5,1.3,1.91,0
68.6,26.1,25.4,26,25.6,0.8,1.6,1.89,0
68.7,26.1,25.4,26,25.6,0.2,1.3,1.91,0
68.8,25.9,25.5,25.9,25.6,0.5,1.3,1.89,0
68.9,26,25.5,26.1,25.5,0.7,1.3,1.91,0
69,26,25.5,26.1,25.5,0.5,0.7,1.89,0
69.1,26,25.5,26,25.6,0.2,1.6,1.89,0
69.2,26,25.5,26.1,25.7,0.7,1.3,1.97,0
69.3,26,25.5,26.1,25.7,0.2,1.3,1.93,0
69.4,26,25.5,26,25.7,-0.1,1.3,1.91,0
69.5,26.1,25.5,26.1,25.7,0.3,1.1,1.91,0
69.6,26.1,25.5,26.1,25.7,0.2,1.3,1.91,0
69.7,26,25.4,26,25.6,0.5,1.3,1.93,0
69.8,25.9,25.4,26,25.5,0,1.1,1.91,0
69.9,25.9,25.4,26,25.5,0,1.1,1.93,0
70,25.9,25.4,25.9,25.6,-0.3,1.1,1.87,0
70.1,25.9,25.5,26,25.5,0.5,0.8,1.93,0
70.2,25.9,25.5,26,25.5,0,1.4,1.91,0
70.3,26,25.6,26,25.7,0.2,1.4,1.87,0
70.4,25.9,25.5,26,25.7,0.2,1.4,1.87,0
70.5,25.9,25.5,26,25.7,0,1.1,1.89,0
70.6,26,25.5,26,25.7,0.5,1.3,1.93,0
70.7,26,25.4,26,25.6,0.2,1.1,1.91,0
70.8,26,25.4,26,25.6,0.2,1.1,1.91,0
70.9,26.1,25.5,26.1,25.6,1.4,1,1.91,0
71,25.9,25.6,25.9,25.6,0.5,1.1,1.93,0
71.1,25.9,25.6,25.9,25.6,0.5,1.3,1.87,0
71.2,26.2,25.6,26.1,25.7,0.2,1.4,1.91,0
71.3,26.2,25.6,26.1,25.7,0.2,1.4,1.87,0
71.4,26,25.4,25.9,25.6,0,1.4,1.93,0
71.5,26,25.4,25.9,25.6,0,1.4,1.91,0
71.6,26,25.5,26,25.6,0.2,1.6,1.89,0
71.7,26,25.5,26,25.6,0.2,1.6,1.89,0
71.8,26,25.4,26,25.6,0.5,1.3,1.91,0
71.9,26,25.4,26,25.6,0.5,0.8,1.91,0
72,26,25.4,26,25.6,0.5,1,1.91,0
72.1,26,25.4,26,25.6,0.2,1.1,1.94,0
72.2,26,25.6,26,25.7,0,1.3,1.93,0
72.3,26,25.6,26,25.7,0.2,1.7,1.94,0
72.4,26,25.6,26,25.6,0.7,1.3,1.93,0
72.5,26,25.6,26.1,25.6,0.3,1.3,1.89,0
72.6,26,25.6,26.1,25.6,0.3,1.3,1.93,0
72.7,26.2,25.5,25.9,25.5,0.3,1,1.91,0
72.8,26.2,25.5,25.9,25.5,0.3,1.3,1.91,0
72.9,25.9,25.4,25.9,25.4,0.3,1,1.87,0
73,26,25.4,25.9,25.6,0.2,1.6,1.91,0
73.1,26,25.4,25.9,25.6,0.2,1.6,1.91,0
73.2,25.9,25.5,25.9,25.5,0,1.3,1.91,0
73.3,25.9,25.5,25.9,25.5,0.3,1.3,1.87,0
73.4,25.9,25.4,25.9,25.5,0.2,1.7,1.89,0
73.5,26.1,25.5,26.1,25.6,0.2,1.7,1.87,0
73.6,26.1,25.5,26.1,25.6,0.3,1,1.91,0
73.7,26.1,25.5,26,25.6,0,0.8,1.87,0
73.8,26,25.5,26,25.6,-0.1,1.3,1.93,0
73.9,26,25.5,26,25.6,-0.1,1.1,1.91,0
74,25.9,25.4,26,25.6,0.2,1.1,1.93,0
74.1,25.9,25.4,25.9,25.6,0.2,1.3,1.91,0
74.2,25.9,25.4,25.9,25.6,0.3,1.3,1.89,0
74.3,26,25.6,25.9,25.5,0.3,1.6,1.91,0
74.4,26,25.4,26,25.6,0.3,1.6,1.85,0
74.5,26,25.4,26,25.6,0.2,1.1,1.87,0
74.6,26.2,25.6,26.1,25.6,0.5,1.7,1.87,0
74.7,26.1,25.5,26,25.6,0.2,1.3,1.91,0
74.8,26.1,25.5,26,25.6,-0.1,1.3,1.87,0
74.9,26.1,25.6,26.1,25.7,0.3,1.4,1.91,0
75,26.1,25.6,26.1,25.7,0.2,1.3,1.91,0
75.1,25.9,25.3,25.9,25.5,0,1.3,1.91,0
75.2,26,25.5,26,25.7,0.7,1.1,1.87,0
75.3,26.2,25.6,26,25.6,0.3,1,1.91,0
75.4,26.2,25.6,26,25.6,0.3,1,1.85,0
75.5,25.9,25.4,25.9,25.4,0,1.1,1.89,0
75.6,25.9,25.4,25.9,25.4,0.8,1.4,1.91,0
75.7,26.1,25.5,25.9,25.6,0,1.1,1.91,0
75.8,25.9,25.4,26,25.5,0,1.1,1.85,0
75.9,25.9,25.4,26,25.5,0.2,1.4,1.91,0
76,26,25.4,26,25.5,0,1.7,1.89,0
76.1,26,25.5,26,25.7,0.3,1.3,1.91,0
76.2,26,25.5,26,25.7,0.5,1.7,1.89,0
76.3,26,25.5,26,25.5,0.2,1.4,1.91,0
76.4,26,25.5,26,25.5,0.3,1.3,1.85,0
76.5,26,25.5,26.1,25.6,0.2,1.4,1.87,0
76.6,26.1,25.5,26,25.6,0.5,1.3,1.89,0
76.7,26.1,25.5,26,25.6,1,1.3,1.91,0
76.8,26.1,25.5,26,25.5,0.2,1.1,1.87,0
76.9,26.1,25.5,26.1,25.5,0.3,1.3,1.87,0
77,26.1,25.5,26.1,25.5,0.3,1.4,1.87,0
77.1,26,25.5,25.9,25.6,0.3,1.1,1.89,0
77.2,26,25.4,26,25.5,0.2,1.4,1.89,0
77.3,26,25.4,26,25.5,0.2,1.4,1.87,0
77.4,25.9,25.4,25.8,25.5,0.5,1,1.91,0
77.5,26,25.5,25.9,25.6,0.3,1.6,1.89,0
77.6,26,25.5,25.9,25.6,-0.3,1.4,1.91,0
77.7,26,25.5,26,25.5,0.7,1.4,1.91,0
77.8,26.2,25.7,26.1,25.8,0,1.6,1.91,0
77.9,26.2,25.7,26.1,25.8,0.2,1,1.91,0
78,26,25.4,26,25.6,0,1.3,1.89,0
78.1,26,25.4,26,25.5,0.8,1.4,1.91,0
78.2,26,25.4,26,25.5,0.8,1.4,1.87,0
78.3,25.9,25.4,25.8,25.5,0.5,0.8,1.91,0
78.4,26,25.5,25.9,25.6,0.3,1,1.89,0
78.5,26,25.5,25.9,25.6,0.3,1.6,1.89,0
78.6,26.1,25.6,26.1,25.7,0.3,1.6,1.87,0
78.7,26.1,25.6,26.1,25.7,-0.1,1.6,1.93,0
78.8,26,25.5,25.9,25.6,0.7,1.3,1.87,0
78.9,26,25.5,26,25.6,0.2,1.3,1.87,0
79,26,25.5,26,25.6,0.2,1,1.87,0
79.1,26,25.5,26,25.7,0.5,1,1.91,0
79.2,26,25.5,26.1,25.6,0.5,1,1.89,0
79.3,26,25.5,26.1,25.6,0.2,1.1,1.89,0
79.4,26.1,25.6,26,25.6,0,1.3,1.87,0
79.5,25.9,25.4,25.9,25.5,0.5,1,1.91,0
79.6,25.9,25.4,25.9,25.5,-0.1,1.3,1.87,0
79.7,26,25.5,26.1,25.6,0.2,1.4,1.93,0
79.8,26,25.5,26.1,25.6,0.2,1.1,1.87,0
79.9,26.2,25.6,26.1,25.6,0.2,1.3,1.91,0
80,26.1,25.5,26,25.6,0.3,1,1.89,0
80.1,26.1,25.5,26,25.6,0.3,1,1.91,0
80.2,25.9,25.5,25.9,25.6,0.2,1,1.85,0
80.3,25.9,25.4,25.7,25.5,0.2,1.3,1.89,0
80.4,25.9,25.4,25.7,25.5,0.5,1.1,1.85,0
80.5,26,25.3,25.9,25.5,1,1.6,1.91,0
80.6,26,25.5,26,25.7,0.3,1.3,1.85,0
80.7,26,25.5,26,25.7,0.2,1.4,1.87,0
80.8,26,25.4,26,25.5,0.5,1.4,1.85,0
80.9,25.9,25.3,26,25.6,0.2,1.3,1.87,0
81,25.9,25.3,26,25.6,0.5,1.6,1.85,0
81.1,26,25.4,26,25.7,0.5,1.6,1.85,0
81.2,26,25.4,26,25.7,0.3,0.8,1.89,0
81.3,26.1,25.4,26,25.6,0.2,1.6,1.89,0
81.4,26.1,25.4,26,25.6,-0.3,1.7,1.89,0
81.5,26.1,25.4,26.1,25.6,-0.3,1.4,1.87,0
81.6,26.1,25.5,25.9,25.5,0.2,1,1.87,0
81.7,26.1,25.5,25.9,25.5,0.7,1.4,1.93,0
81.8,26,25.5,25.9,25.6,0.2,1.6,1.93,0
81.9,26,25.4,25.9,25.5,0.3,1.3,1.89,0
82,26,25.4,25.9,25.5,0.5,2.4,1.87,0
82.1,26.1,25.5,26.1,25.7,0.5,2.4,1.89,0
82.2,25.9,25.4,26,25.5,0,1.3,1.89,0
82.3,25.9,25.4,26,25.5,0,1.1,1.87,0
82.4,26.1,25.5,26,25.6,0.3,1.1,1.89,0
82.5,26.1,25.5,26,25.6,0,1.3,1.89,0
82.6,26,25.5,26,25.6,1,1.3,1.85,0
82.7,26.1,25.5,26,25.6,0.3,1.3,1.87,0
82.8,26,25.4,26,25.6,-0.3,1.3,1.87,0
82.9,26,25.4,26,25.6,0.5,2.5,1.87,0
83,26.1,25.5,26,25.6,0.5,2.5,1.87,0
83.1,26.1,25.6,26.1,25.7,1.4,1.1,1.91,0
83.2,26.1,25.6,26.1,25.7,0.7,1,1.89,0
83.3,26.1,25.5,26,25.6,-0.7,1.4,1.89,0
83.4,26,25.4,25.9,25.5,0.3,1,1.91,0
83.5,26,25.4,25.9,25.5,0.2,1.6,1.91,0
83.6,26.1,25.5,26,25.7,0.3,1.7,1.89,0
83.7,26.2,25.5,26,25.7,0.3,1.1,1.89,0
83.8,26.2,25.5,26,25.7,0.5,1.6,1.87,0
83.9,26.1,25.5,26,25.6,0.7,-1.3,1.91,0
84,26.1,25.5,26,25.6,0.7,-1.3,1.87,0
84.1,26,25.5,26,25.6,0.2,1.4,1.89,0
84.2,26.1,25.4,26,25.6,0,1.6,1.91,0
84.3,26.1,25.4,26,25.6,0.7,1,1.91,0
84.4,26.1,25.5,26,25.7,0.3,1.3,1.87,0
84.5,26.1,25.5,26,25.7,0.3,1.4,1.91,0
84.6,26,25.5,26.1,25.5,0.3,1.6,1.87,0
84.7,26.1,25.6,26.1,25.6,0.3,1.9,1.89,0
84.8,26.1,25.6,26.1,25.6,0.7,1,1.94,0
84.9,25.9,25.4,25.9,25.5,0.7,1,1.91,0
85,26,25.5,26,25.5,0,1.3,1.93,0
85.1,26,25.5,26,25.5,0,1.1,1.91,0
85.2,26,25.6,26,25.7,0.3,1.6,1.91,0
85.3,26,25.6,26,25.7,0.8,1.3,1.89,0
85.4,26.1,25.5,26.1,25.6,-1.5,1.7,1.89,0
85.5,26.1,25.5,26,25.6,0,1.6,1.91,0
85.6,26.1,25.5,26,25.6,0.2,0.8,1.89,0
85.7,26.1,25.5,26.1,25.6,-0.1,1,1.91,0
85.8,26,25.4,25.9,25.5,0.3,1.3,1.91,0
85.9,26,25.4,25.9,25.5,0.3,1.3,1.93,0
86,26,25.5,26,25.6,0.7,1.1,1.87,0
86.1,26.1,25.4,26,25.6,-0.1,1.3,1.91,0
86.2,26.1,25.4,26,25.6,0.7,1.1,1.87,0
86.3,26.1,25.5,26,25.5,0.3,1,1.91,0
86.4,26.1,25.5,26,25.5,0.3,0.8,1.93,0
86.5,26,25.5,26,25.6,0.8,1.4,1.91,0
86.6,26.1,25.6,26,25.7,0.2,1.4,1.93,0
86.7,26.1,25.6,26,25.7,0.3,1,1.93,0
86.8,26.1,25.6,26,25.5,0.7,1.7,1.91,0
86.9,26.1,25.6,26,25.7,0.7,1.7,1.93,0
87,26.1,25.6,26,25.7,0.3,0.8,1.91,0
87.1,26,25.5,25.9,25.6,0.5,0.7,1.97,0
87.2,26,25.5,25.9,25.6,0.5,0.2,1.91,0
87.3,26.1,25.5,26,25.7,0.2,1.3,1.87,0
