Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ)
314.40,59.60,34.90,30.90,27.60,42.80,2.20,0.00,116.10
314.50,59.60,35.00,31.20,27.80,44.20,2.40,0.00,116.10
314.60,59.60,35.00,31.20,27.80,43.60,1.90,0.00,116.10
314.70,59.60,34.90,31.00,27.70,43.90,2.00,0.00,116.30
314.80,59.60,34.80,31.00,27.80,44.00,2.40,0.00,116.30
314.90,59.60,34.80,31.00,27.80,43.40,2.00,0.00,116.30
315.00,59.50,34.80,31.10,27.70,43.70,1.90,0.00,116.30
315.10,59.40,34.90,31.00,27.60,44.00,2.70,0.00,116.30
315.20,59.40,34.90,31.00,27.60,44.00,2.70,0.00,116.30
315.30,59.60,35.00,31.20,27.80,43.90,2.20,0.00,116.30
315.40,59.50,34.90,31.10,27.60,45.00,2.00,0.00,116.30
315.50,59.50,34.90,31.10,27.60,43.90,2.40,0.00,116.30
315.60,59.70,35.00,31.20,27.70,43.90,2.20,0.00,116.30
315.70,59.60,34.90,31.00,27.80,44.20,2.00,0.00,116.50
315.80,59.60,34.90,31.00,27.80,43.90,2.20,0.00,116.50
315.90,59.60,35.00,31.00,27.70,43.40,1.90,0.00,116.50
316.00,59.60,35.00,31.10,27.70,43.90,2.20,0.00,116.50
316.10,59.60,35.00,31.10,27.70,43.90,2.20,0.00,116.50
316.20,59.70,35.00,31.10,27.80,44.00,2.80,0.00,116.50
316.30,59.70,35.00,31.10,27.80,44.20,2.40,0.00,116.50
316.40,59.60,34.90,31.10,27.90,43.70,2.70,0.00,116.50
316.50,59.50,35.00,31.10,27.80,44.20,1.90,0.00,116.50
316.60,59.50,35.00,31.10,27.80,44.20,2.20,0.00,116.50
316.70,59.90,35.00,31.20,27.90,43.70,2.40,0.00,116.70
316.80,59.70,35.10,31.10,27.80,43.90,2.50,0.00,116.70
316.90,59.70,35.10,31.10,27.80,43.70,2.70,0.00,116.70
317.00,59.70,34.90,31.00,27.70,43.70,2.70,0.00,116.70
317.10,59.60,35.00,31.10,27.80,44.00,2.00,0.00,116.70
317.20,59.60,35.00,31.10,27.80,44.00,2.50,0.00,116.70
317.30,59.90,35.10,31.10,27.70,43.70,2.80,0.00,116.70
317.40,59.70,35.00,31.00,27.70,43.90,2.40,0.00,116.70
317.50,59.70,35.00,31.00,27.70,44.40,1.70,0.00,116.70
317.60,59.80,35.00,31.20,27.80,44.00,2.40,0.00,116.70
317.70,59.70,34.90,31.00,27.60,43.90,2.40,0.00,116.90
317.80,59.70,34.90,31.00,27.60,44.20,1.90,0.00,116.90
317.90,59.70,34.90,31.00,27.60,44.20,1.90,0.00,116.90
318.00,59.80,35.10,31.20,27.70,44.00,1.90,0.00,116.90
318.10,59.80,35.10,31.20,27.70,43.70,2.50,0.00,116.90
318.20,59.90,35.00,31.10,27.90,43.60,2.40,0.00,116.90
318.30,59.90,35.00,31.10,27.90,44.00,1.40,0.00,116.90
318.40,59.80,35.00,31.10,27.70,43.90,2.80,0.00,116.90
318.50,59.90,35.00,31.10,27.80,43.90,2.40,0.00,116.90
318.60,59.90,35.00,31.10,27.80,41.90,2.50,0.00,116.90
318.70,59.80,35.00,31.10,27.60,43.60,2.00,0.00,117.10
318.80,59.80,35.00,31.20,27.90,43.60,2.00,0.00,117.10
318.90,59.80,35.00,31.20,27.90,43.90,2.40,0.00,117.10
319.00,59.70,35.00,31.10,27.70,43.70,2.00,0.00,117.10
319.10,59.70,35.00,31.10,27.80,44.00,2.50,0.00,117.10
319.20,59.70,35.00,31.10,27.80,43.70,2.70,0.00,117.10
319.30,59.60,35.00,31.10,27.60,43.90,2.20,0.00,117.10
319.40,59.80,35.10,31.20,27.60,44.00,2.50,0.00,117.10
319.50,59.80,35.10,31.20,27.60,44.00,2.40,0.00,117.10
319.60,59.90,35.20,31.30,27.90,43.70,2.00,0.00,117.10
319.70,59.90,35.10,31.10,27.80,43.70,2.00,0.00,117.30
319.80,59.90,35.10,31.10,27.80,44.40,2.40,0.00,117.30
319.90,59.70,35.00,31.10,27.70,43.70,2.40,0.00,117.30
320.00,59.70,35.00,31.10,27.70,43.70,2.20,0.00,117.30
320.10,59.70,35.00,31.10,27.70,43.70,2.50,0.00,117.30
320.20,59.60,35.10,31.30,27.80,43.60,3.00,0.00,117.30
320.30,59.60,35.10,31.30,27.80,43.70,2.20,0.00,117.30
320.40,59.60,35.10,31.10,27.80,44.00,2.70,0.00,117.30
320.50,59.60,35.20,31.20,27.70,43.70,2.20,0.00,117.30
320.60,59.60,35.20,31.20,27.70,43.70,2.50,0.00,117.30
320.70,59.70,35.10,31.20,27.70,43.70,2.50,0.00,117.50
320.80,59.70,35.10,31.20,27.70,44.00,2.80,0.00,117.50
320.90,59.80,35.20,31.30,27.90,43.70,2.20,0.00,117.50
321.00,59.60,35.10,31.10,27.80,44.00,2.00,0.00,117.50
321.10,59.60,35.10,31.10,27.80,43.30,2.40,0.00,117.50
321.20,59.80,35.00,31.10,27.70,44.00,2.50,0.00,117.50
321.30,59.80,35.20,31.20,27.70,43.70,2.40,0.00,117.50
321.40,59.80,35.20,31.20,27.70,43.70,2.50,0.00,117.50
321.50,59.90,35.10,31.10,27.70,43.30,2.40,0.00,117.50
321.60,59.90,35.10,31.10,27.70,43.30,2.40,0.00,117.50
321.70,59.90,35.10,31.10,27.70,43.60,2.70,0.00,117.70
321.80,59.80,35.10,31.10,27.80,44.40,2.20,0.00,117.70
321.90,59.80,35.10,31.10,27.80,43.70,2.40,0.00,117.70
322.00,59.70,35.20,31.00,27.60,44.00,2.70,0.00,117.70
322.10,59.70,35.10,31.20,27.70,44.00,3.00,0.00,117.70
322.20,59.70,35.10,31.20,27.70,44.00,2.40,0.00,117.70
322.30,59.80,35.20,31.30,27.70,43.90,2.00,0.00,117.70
322.40,59.90,35.10,31.10,27.80,43.70,2.50,0.00,117.70
322.50,59.90,35.10,31.10,27.80,43.70,2.50,0.00,117.70
322.60,59.80,35.20,31.10,27.70,43.70,2.20,0.00,117.70
322.70,59.60,35.10,31.00,27.60,41.60,2.50,0.00,117.90
322.80,59.60,35.10,31.00,27.60,43.90,2.20,0.00,117.90
322.90,59.80,35.40,31.20,27.80,43.70,2.40,0.00,117.90
323.00,59.90,35.10,31.20,27.80,43.90,2.80,0.00,117.90
323.10,59.90,35.10,31.20,27.80,43.70,2.70,0.00,117.90
323.20,59.70,35.10,31.10,27.80,44.40,2.20,0.00,117.90
323.30,59.70,35.10,31.10,27.80,43.30,2.20,0.00,117.90
323.40,59.90,35.10,31.10,27.80,43.30,2.20,0.00,117.90
323.50,59.90,35.20,31.10,27.70,43.70,2.70,0.00,117.90
323.60,59.90,35.20,31.10,27.70,44.00,2.80,0.00,117.90
323.70,59.80,35.10,31.20,27.70,43.90,2.40,0.00,118.10
323.80,59.80,35.10,31.20,27.70,44.20,2.40,0.00,118.10
323.90,59.90,35.10,31.10,27.60,43.90,2.50,0.00,118.10
324.00,59.80,35.20,31.20,27.80,43.60,2.20,0.00,118.10
324.10,59.80,35.20,31.20,27.80,43.70,2.40,0.00,118.10
324.20,59.80,35.20,31.20,27.70,43.60,2.20,0.00,118.10
324.30,59.70,35.20,31.10,27.70,44.40,1.70,0.00,118.10
324.40,59.70,35.20,31.10,27.70,44.40,1.70,0.00,118.10
324.50,59.90,35.20,31.20,27.80,44.00,2.50,0.00,118.10
324.60,59.80,35.20,31.10,27.70,44.50,2.00,0.00,118.10
324.70,59.80,35.20,31.10,27.70,43.90,2.80,0.00,118.30
324.80,59.80,35.20,31.20,27.80,44.20,2.00,0.00,118.30
324.90,59.60,35.10,31.20,27.70,43.90,2.20,0.00,118.30
325.00,59.60,35.10,31.20,27.70,43.70,2.50,0.00,118.30
325.10,59.60,35.20,31.20,27.70,43.90,2.20,0.00,118.30
325.20,59.80,35.20,31.20,27.80,43.90,1.90,0.00,118.30
325.30,59.80,35.20,31.20,27.80,43.90,1.90,0.00,118.30
325.40,59.70,35.20,31.20,27.70,43.70,1.70,0.00,118.30
325.50,59.80,35.30,31.30,27.80,43.90,2.40,0.00,118.30
325.60,59.80,35.30,31.30,27.80,43.90,2.40,0.00,118.30
325.70,60.10,35.30,31.30,27.90,43.90,2.20,0.00,118.50
325.80,60.10,35.30,31.30,27.90,43.70,2.20,0.00,118.50
325.90,59.90,35.20,31.10,27.70,44.20,2.50,0.00,118.50
326.00,59.90,35.20,31.20,27.80,43.40,2.40,0.00,118.50
326.10,59.90,35.20,31.20,27.80,43.90,2.40,0.00,118.50
326.20,59.90,35.20,31.10,27.80,43.90,2.40,0.00,118.50
326.30,60.00,35.40,31.10,27.90,44.00,2.40,0.00,118.50
326.40,60.00,35.40,31.10,27.90,43.60,2.50,0.00,118.50
326.50,60.00,35.30,31.20,27.80,44.20,2.20,0.00,118.50
326.60,60.00,35.10,31.10,27.70,43.90,2.20,0.00,118.50
326.70,60.00,35.10,31.10,27.70,43.70,2.50,0.00,118.70
326.80,59.90,35.30,31.30,27.80,44.50,2.00,0.00,118.70
326.90,59.80,35.30,31.20,27.80,43.70,2.50,0.00,118.70
327.00,59.80,35.30,31.20,27.80,43.60,2.50,0.00,118.70
327.10,59.90,35.10,31.10,27.70,43.60,2.50,0.00,118.70
327.20,59.90,35.20,31.10,27.70,44.00,2.40,0.00,118.70
327.30,59.90,35.20,31.10,27.70,44.50,2.20,0.00,118.70
327.40,60.00,35.30,31.20,27.90,44.40,2.50,0.00,118.70
327.50,60.00,35.30,31.20,27.90,43.60,2.50,0.00,118.70
327.60,60.00,35.40,31.20,27.90,44.20,2.20,0.00,118.70
327.70,59.80,35.20,31.10,27.70,44.00,2.40,0.00,118.70
327.80,59.80,35.20,31.10,27.80,43.90,2.40,0.00,118.90
327.90,59.80,35.20,31.10,27.80,43.40,2.00,0.00,118.90
328.00,59.90,35.30,31.10,27.70,42.50,2.50,0.00,118.90
328.10,59.90,35.30,31.10,27.70,42.50,2.50,0.00,118.90
328.20,59.80,35.30,31.30,27.80,43.90,2.50,0.00,118.90
328.30,59.90,35.30,31.20,27.80,43.70,2.20,0.00,118.90
328.40,59.70,35.20,31.20,27.70,43.90,2.40,0.00,118.90
328.50,59.70,35.20,31.20,27.70,44.00,2.80,0.00,118.90
328.60,59.90,35.30,31.20,27.80,43.90,1.70,0.00,118.90
328.70,59.90,35.30,31.20,27.80,44.00,2.50,0.00,118.90
328.80,59.80,35.30,31.20,27.80,43.70,2.00,0.00,119.10
328.90,60.00,35.30,31.20,27.80,44.00,2.20,0.00,119.10
329.00,60.00,35.30,31.20,27.80,44.00,2.20,0.00,119.10
329.10,59.80,35.40,31.20,27.80,43.90,2.20,0.00,119.10
329.20,59.80,35.30,31.20,27.80,43.70,2.40,0.00,119.10
329.30,59.80,35.30,31.30,27.80,44.00,2.00,0.00,119.10
329.40,59.80,35.30,31.30,27.80,44.20,2.40,0.00,119.10
329.50,60.00,35.20,31.10,27.80,45.00,1.70,0.00,119.10
329.60,60.00,35.20,31.10,27.80,43.60,2.20,0.00,119.10
329.70,59.80,35.30,31.10,27.70,44.00,2.40,0.00,119.10
329.80,60.00,35.20,31.20,27.70,44.00,2.40,0.00,119.30
329.90,60.00,35.20,31.20,27.70,44.00,2.40,0.00,119.30
330.00,59.80,35.30,31.20,27.80,44.00,2.50,0.00,119.30
330.10,59.80,35.30,31.20,27.70,43.60,2.40,0.00,119.30
330.20,59.80,35.30,31.20,27.70,44.00,2.70,0.00,119.30
330.30,59.70,35.30,31.20,27.80,43.70,2.00,0.00,119.30
330.40,59.80,35.30,31.30,27.80,43.60,1.70,0.00,119.30
330.50,59.80,35.30,31.30,27.80,44.00,2.80,0.00,119.30
330.60,59.70,35.20,31.20,27.80,43.90,2.00,0.00,119.30
330.70,59.80,35.40,31.30,27.90,43.90,2.20,0.00,119.30
330.80,59.80,35.40,31.30,27.90,42.50,2.50,0.00,119.50
330.90,59.60,35.30,31.10,27.70,43.40,2.20,0.00,119.50
331.00,59.80,35.40,31.20,28.00,43.40,2.40,0.00,119.50
331.10,59.80,35.40,31.20,28.00,43.90,2.20,0.00,119.50
331.20,59.90,35.40,31.10,27.80,44.00,2.70,0.00,119.50
331.30,59.70,35.30,31.20,27.70,41.90,2.70,0.00,119.50
331.40,59.70,35.30,31.20,27.70,43.90,2.50,0.00,119.50
331.50,59.70,35.30,31.10,27.70,44.00,2.40,0.00,119.50
331.60,59.70,35.30,31.10,27.70,44.00,1.90,0.00,119.50
331.70,59.90,35.30,31.10,27.90,43.70,2.00,0.00,119.50
331.80,59.80,35.30,31.10,27.70,43.70,2.00,0.00,119.70
331.90,59.80,35.30,31.10,27.70,43.70,2.50,0.00,119.70
332.00,59.70,35.40,31.10,27.70,43.60,2.20,0.00,119.70
332.10,59.60,35.30,31.20,27.80,43.40,2.50,0.00,119.70
332.20,59.60,35.30,31.20,27.80,43.70,2.20,0.00,119.70
332.30,59.60,35.20,31.00,27.60,43.70,2.80,0.00,119.70
332.40,59.80,35.30,31.20,27.70,43.60,2.00,0.00,119.70
332.50,59.80,35.30,31.20,27.70,43.60,2.50,0.00,119.70
332.60,59.70,35.40,31.10,27.80,44.20,2.40,0.00,119.70
332.70,59.70,35.40,31.10,27.80,44.20,2.40,0.00,119.70
332.80,59.70,35.30,31.20,27.70,44.80,2.00,0.00,119.90
332.90,59.80,35.40,31.10,27.70,43.90,2.50,0.00,119.90
333.00,59.80,35.40,31.10,27.70,44.00,2.40,0.00,119.90
333.10,59.80,35.40,31.20,27.90,43.70,2.20,0.00,119.90
333.20,59.70,35.40,31.20,27.80,44.00,2.40,0.00,119.90
333.30,59.70,35.40,31.20,27.80,44.00,2.70,0.00,119.90
333.40,59.70,35.40,31.20,27.70,44.20,2.70,0.00,119.90
333.50,59.70,35.50,31.30,27.90,43.90,2.20,0.00,119.90
333.60,59.70,35.50,31.30,27.90,43.90,2.20,0.00,119.90
333.70,59.80,35.40,31.10,27.80,44.00,1.40,0.00,119.90
333.80,59.80,35.50,31.20,27.70,43.90,2.70,0.00,120.10
333.90,59.80,35.50,31.20,27.70,44.20,2.00,0.00,120.10
334.00,59.80,35.40,31.30,27.70,43.60,2.00,0.00,120.10
334.10,59.80,35.40,31.30,27.70,43.60,2.70,0.00,120.10
334.20,59.70,35.40,31.20,27.80,44.00,2.40,0.00,120.10
334.30,59.80,35.50,31.20,27.90,43.60,2.40,0.00,120.10
334.40,59.80,35.50,31.20,27.90,43.60,2.50,0.00,120.10
334.50,59.70,35.50,31.20,27.80,43.70,2.20,0.00,120.10
334.60,59.60,35.60,31.20,27.80,43.70,2.20,0.00,120.10
334.70,59.60,35.60,31.20,27.80,43.90,2.40,0.00,120.10
334.80,59.70,35.50,31.20,27.80,44.00,2.20,0.00,120.30
334.90,59.70,35.40,31.20,27.80,43.60,2.40,0.00,120.30
335.00,59.70,35.40,31.20,27.80,43.70,2.50,0.00,120.30
335.10,59.60,35.30,31.10,27.70,44.20,2.20,0.00,120.30
335.20,59.70,35.50,31.30,27.70,43.40,2.40,0.00,120.30
335.30,59.70,35.50,31.30,27.70,43.70,2.50,0.00,120.30
335.40,59.80,35.40,31.20,27.80,43.90,2.40,0.00,120.30
335.50,59.80,35.50,31.30,27.80,43.90,2.40,0.00,120.30
335.60,59.80,35.50,31.30,27.80,43.90,1.90,0.00,120.30
335.70,59.70,35.40,31.20,27.70,44.20,2.70,0.00,120.30
335.80,59.70,35.40,31.20,27.70,43.10,1.90,0.00,120.50
335.90,59.70,35.40,31.20,27.80,43.70,2.20,0.00,120.50
336.00,59.70,35.40,31.20,27.80,43.90,2.40,0.00,120.50
336.10,59.80,35.40,31.30,27.70,44.00,2.20,0.00,120.50
336.20,59.80,35.40,31.30,27.80,43.70,2.40,0.00,120.50
336.30,59.80,35.40,31.30,27.80,44.00,2.40,0.00,120.50
336.40,59.90,35.50,31.40,27.90,44.40,2.40,0.00,120.50
336.50,59.90,35.50,31.40,27.90,44.40,2.40,0.00,120.50
336.60,60.00,35.60,31.40,28.00,43.90,2.00,0.00,120.50
336.70,59.80,35.50,31.20,27.70,43.40,2.80,0.00,120.50
336.80,59.80,35.50,31.20,27.70,43.90,2.20,0.00,120.70
336.90,59.60,35.40,31.20,27.70,43.70,2.20,0.00,120.70
337.00,59.70,35.50,31.30,27.80,42.00,2.50,0.00,120.70
337.10,59.70,35.50,31.30,27.80,43.70,2.70,0.00,120.70
337.20,60.00,35.30,31.20,27.70,43.90,2.50,0.00,120.70
337.30,60.00,35.50,31.30,28.00,43.70,2.40,0.00,120.70
337.40,60.00,35.50,31.30,28.00,43.70,2.40,0.00,120.70
337.50,59.80,35.50,31.20,27.80,44.00,2.70,0.00,120.70
337.60,59.90,35.50,31.20,27.70,43.70,2.20,0.00,120.70
337.70,59.90,35.50,31.20,27.70,44.00,2.20,0.00,120.70
337.80,59.90,35.50,31.30,27.90,43.40,2.80,0.00,120.90
337.90,59.90,35.50,31.30,27.90,43.90,2.20,0.00,120.90
338.00,60.00,35.50,31.20,27.80,43.70,2.40,0.00,120.90
338.10,60.00,35.50,31.20,27.80,43.70,2.40,0.00,120.90
338.20,59.90,35.60,31.30,27.80,44.40,2.00,0.00,120.90
338.30,59.90,35.50,31.20,27.70,43.60,1.90,0.00,120.90
338.40,59.90,35.50,31.20,27.70,43.60,1.90,0.00,120.90
338.50,59.80,35.50,31.40,27.80,43.70,2.50,0.00,120.90
338.60,59.70,35.40,31.30,27.70,43.70,2.70,0.00,120.90
338.70,59.70,35.40,31.30,27.70,43.90,2.70,0.00,120.90
338.80,59.90,35.50,31.30,27.80,44.00,2.40,0.00,121.10
338.90,60.00,35.60,31.40,27.90,43.40,2.20,0.00,121.10
339.00,60.00,35.60,31.40,27.90,43.60,2.40,0.00,121.10
339.10,59.80,35.50,31.30,27.80,43.90,2.00,0.00,121.10
339.20,59.40,35.40,31.10,27.90,43.60,2.00,0.00,121.10
339.30,59.40,35.40,31.10,27.90,43.60,2.00,0.00,121.10
339.40,59.40,35.50,31.20,27.80,43.70,2.20,0.00,121.10
339.50,59.50,35.60,31.30,27.70,43.90,1.30,0.00,121.10
339.60,59.50,35.60,31.30,27.80,43.90,1.90,0.00,121.10
339.70,59.50,35.60,31.30,27.80,44.20,2.00,0.00,121.10
339.80,59.70,35.60,31.30,27.80,43.90,2.50,0.00,121.30
339.90,59.70,35.60,31.30,27.80,43.70,2.40,0.00,121.30
340.00,59.50,35.50,31.30,27.90,43.90,2.70,0.00,121.30
340.10,59.50,35.50,31.30,27.80,44.20,1.90,0.00,121.30
340.20,59.50,35.50,31.30,27.80,44.20,1.90,0.00,121.30
340.30,59.50,35.50,31.30,27.70,43.40,2.50,0.00,121.30
340.40,59.50,35.40,31.30,27.70,43.70,2.50,0.00,121.30
340.50,59.50,35.40,31.30,27.70,43.70,3.00,0.00,121.30
340.60,59.70,35.60,31.20,27.80,44.00,2.50,0.00,121.30
340.70,59.70,35.50,31.20,27.80,44.00,2.70,0.00,121.30
340.80,59.70,35.50,31.20,27.80,43.60,1.90,0.00,121.50
340.90,59.70,35.50,31.30,27.70,43.90,2.50,0.00,121.50
341.00,59.60,35.60,31.30,27.80,43.60,2.50,0.00,121.50
341.10,59.60,35.60,31.30,27.80,43.90,3.00,0.00,121.50
341.20,59.70,35.60,31.30,27.80,43.90,3.00,0.00,121.50
341.30,59.70,35.50,31.40,27.80,43.70,3.60,0.00,121.50
341.40,59.70,35.50,31.40,27.80,43.60,2.40,0.00,121.50
341.50,59.70,35.60,31.30,27.90,43.90,2.80,0.00,121.50
341.60,59.60,35.50,31.20,27.70,44.00,0.80,0.00,121.50
341.70,59.60,35.50,31.20,27.70,43.70,2.20,0.00,121.50
341.80,59.60,35.60,31.30,27.90,43.70,1.90,0.00,121.70
341.90,59.60,35.60,31.40,27.90,43.70,2.00,0.00,121.70
342.00,59.60,35.60,31.40,27.90,43.70,2.50,0.00,121.70
342.10,59.80,35.50,31.30,27.80,43.70,2.50,0.00,121.70
342.20,59.80,35.50,31.30,27.80,43.70,2.40,0.00,121.70
342.30,59.70,35.50,31.20,27.60,43.90,2.50,0.00,121.70
342.40,59.70,35.60,31.30,27.80,43.70,2.40,0.00,121.70
342.50,59.70,35.60,31.30,27.80,44.20,2.20,0.00,121.70
342.60,59.60,35.50,31.20,27.80,41.70,2.70,0.00,121.70
342.70,59.60,35.50,31.20,27.80,43.90,1.90,0.00,121.70
342.80,59.50,35.50,31.20,27.70,44.20,2.00,0.00,121.90
342.90,59.60,35.50,31.30,27.90,43.70,2.50,0.00,121.90
343.00,59.60,35.50,31.30,27.90,43.90,2.20,0.00,121.90
343.10,59.70,35.60,31.30,27.80,43.90,2.70,0.00,121.90
343.20,59.70,35.60,31.30,27.80,43.70,2.00,0.00,121.90
343.30,59.70,35.80,31.40,27.80,43.90,3.00,0.00,121.90
343.40,59.60,35.60,31.30,27.80,43.70,2.00,0.00,121.90
343.50,59.70,35.60,31.30,27.80,44.20,1.70,0.00,121.90
343.60,59.70,35.60,31.30,27.80,43.90,2.70,0.00,121.90
343.70,59.80,35.60,31.40,27.80,44.40,2.40,0.00,121.90
343.80,59.80,35.60,31.40,27.80,44.00,2.70,0.00,122.10
343.90,59.60,35.50,31.30,27.70,44.00,2.70,0.00,122.10
344.00,59.60,35.60,31.30,27.90,43.60,2.50,0.00,122.10
344.10,59.60,35.60,31.30,27.90,43.60,3.10,0.00,122.10
344.20,59.60,35.60,31.20,27.80,44.00,2.40,0.00,122.10
344.30,59.70,35.50,31.20,27.70,43.90,2.50,0.00,122.10
344.40,59.70,35.50,31.20,27.70,44.40,2.40,0.00,122.10
344.50,59.70,35.50,31.20,27.70,43.70,2.80,0.00,122.10
344.60,59.70,35.60,31.30,27.90,43.90,2.70,0.00,122.10
344.70,59.70,35.60,31.30,27.90,44.50,2.20,0.00,122.10
344.80,59.60,35.60,31.30,27.80,43.40,2.50,0.00,122.30
344.90,59.60,35.60,31.30,27.80,43.70,2.20,0.00,122.30
345.00,59.40,35.50,31.30,27.80,44.20,2.40,0.00,122.30
345.10,59.60,35.60,31.20,27.80,43.70,2.70,0.00,122.30
345.20,59.60,35.60,31.20,27.80,44.20,2.20,0.00,122.30
345.30,59.70,35.50,31.30,27.80,43.90,2.70,0.00,122.30
345.40,59.70,35.50,31.30,27.80,43.70,2.80,0.00,122.30
345.50,59.60,35.60,31.30,27.70,44.20,2.00,0.00,122.30
345.60,59.60,35.60,31.30,27.80,43.90,2.50,0.00,122.30
345.70,59.60,35.60,31.30,27.80,43.40,1.90,0.00,122.30
345.80,59.60,35.60,31.30,27.80,43.40,1.90,0.00,122.50
345.90,59.60,35.60,31.30,27.80,44.20,3.40,0.00,122.50
346.00,59.60,35.70,31.30,27.80,44.00,2.70,0.00,122.50
346.10,59.60,35.60,31.40,27.80,44.20,2.00,0.00,122.50
346.20,59.60,35.60,31.40,27.80,43.70,2.50,0.00,122.50
346.30,59.60,35.60,31.40,27.80,43.90,2.70,0.00,122.50
346.40,59.70,35.60,31.40,27.90,43.40,2.40,0.00,122.50
346.50,59.70,35.60,31.40,27.90,44.40,1.90,0.00,122.50
346.60,59.60,35.60,31.20,27.70,44.00,2.00,0.00,122.50
346.70,59.60,35.50,31.20,27.90,44.00,2.00,0.00,122.50
346.80,59.60,35.50,31.20,27.90,43.90,2.20,0.00,122.50
346.90,59.40,35.60,31.20,27.70,43.60,2.20,0.00,122.70
347.00,59.70,35.70,31.30,27.80,44.00,2.20,0.00,122.70
347.10,59.70,35.70,31.30,27.80,43.90,2.40,0.00,122.70
347.20,59.50,35.70,31.30,27.80,43.70,2.00,0.00,122.70
347.30,59.60,35.70,31.20,27.80,43.40,2.20,0.00,122.70
347.40,59.60,35.70,31.20,27.80,44.70,2.20,0.00,122.70
347.50,59.60,35.70,31.30,27.80,43.70,2.80,0.00,122.70
347.60,59.60,35.70,31.30,27.80,43.70,2.80,0.00,122.70
347.70,59.50,35.70,31.30,27.90,43.70,2.40,0.00,122.70
347.80,59.70,35.60,31.30,27.80,44.00,2.70,0.00,122.70
347.90,59.70,35.60,31.30,27.80,43.90,2.70,0.00,122.90
348.00,59.50,35.60,31.30,27.90,44.50,2.40,0.00,122.90
348.10,59.60,35.80,31.40,27.90,43.40,2.40,0.00,122.90
348.20,59.60,35.80,31.40,27.90,44.00,2.20,0.00,122.90
348.30,59.80,35.70,31.40,27.80,43.90,3.00,0.00,122.90
348.40,59.70,35.70,31.30,27.80,43.90,1.70,0.00,122.90
348.50,59.70,35.70,31.30,27.80,43.90,2.20,0.00,122.90
348.60,59.70,35.60,31.30,27.70,43.90,2.20,0.00,122.90
348.70,59.70,35.60,31.30,27.70,43.70,2.40,0.00,122.90
348.80,59.80,35.60,31.40,27.90,44.00,2.50,0.00,122.90
348.90,59.70,35.70,31.40,27.90,43.70,2.50,0.00,123.10
349.00,59.70,35.70,31.40,27.90,44.00,2.40,0.00,123.10
349.10,59.70,35.70,31.30,27.80,43.70,1.70,0.00,123.10
349.20,59.70,35.70,31.30,27.80,44.00,2.40,0.00,123.10
349.30,59.50,35.60,31.30,27.90,43.90,2.40,0.00,123.10
349.40,59.50,35.70,31.30,27.80,43.60,2.50,0.00,123.10
349.50,59.50,35.70,31.30,27.80,43.60,2.50,0.00,123.10
349.60,59.50,35.70,31.30,27.90,43.90,1.70,0.00,123.10
349.70,59.50,35.70,31.30,27.90,43.90,2.00,0.00,123.10
349.80,59.50,35.70,31.40,27.90,43.60,2.50,0.00,123.10
349.90,59.60,35.80,31.40,27.90,43.90,2.20,0.00,123.30
350.00,59.60,35.80,31.40,27.90,43.70,2.50,0.00,123.30
350.10,59.70,35.80,31.40,27.90,44.20,3.40,0.00,123.30
350.20,59.70,35.70,31.40,28.00,44.00,2.50,0.00,123.30
350.30,59.70,35.70,31.40,28.00,43.30,2.40,0.00,123.30
350.40,59.70,35.60,31.30,27.80,43.30,2.40,0.00,123.30
350.50,59.60,35.80,31.40,27.90,43.90,2.20,0.00,123.30
350.60,59.60,35.80,31.40,27.90,43.60,2.70,0.00,123.30
350.70,59.70,35.80,31.50,27.90,43.70,2.20,0.00,123.30
350.80,59.50,35.70,31.30,27.80,43.70,2.40,0.00,123.30
350.90,59.50,35.70,31.30,27.80,44.40,2.50,0.00,123.50
351.00,59.60,35.70,31.40,27.90,43.60,2.00,0.00,123.50
351.10,59.60,35.90,31.40,27.90,43.60,2.00,0.00,123.50
351.20,59.60,35.90,31.40,27.90,44.00,2.00,0.00,123.50
351.30,59.60,35.60,31.40,27.80,43.90,2.80,0.00,123.50
351.40,59.60,35.80,31.40,27.90,43.90,2.70,0.00,123.50
351.50,59.60,35.80,31.40,27.90,43.70,3.00,0.00,123.50
351.60,59.60,35.80,31.40,27.80,44.00,2.50,0.00,123.50
351.70,59.60,35.80,31.40,27.80,44.00,2.20,0.00,123.50
351.80,59.70,35.80,31.40,27.80,43.90,2.20,0.00,123.50
351.90,59.60,35.70,31.40,27.80,43.70,2.50,0.00,123.70
352.00,59.60,35.70,31.40,27.80,43.70,2.40,0.00,123.70
352.10,59.70,35.90,31.30,27.80,43.90,2.50,0.00,123.70
352.20,59.60,35.80,31.40,27.90,43.60,2.00,0.00,123.70
352.30,59.60,35.80,31.40,27.90,43.60,2.00,0.00,123.70
352.40,59.70,35.80,31.30,27.80,43.70,2.70,0.00,123.70
352.50,59.70,35.70,31.30,27.80,43.90,2.80,0.00,123.70
352.60,59.70,35.70,31.30,27.80,44.20,2.40,0.00,123.70
352.70,59.60,35.80,31.40,27.90,43.70,2.40,0.00,123.70
352.80,59.70,35.70,31.30,27.90,43.70,2.40,0.00,123.70
352.90,59.70,35.70,31.30,27.90,43.90,2.00,0.00,123.90
